,,,"D001","D002","D003","D004","D005","D006","D007","D008","D009","D010","D011","D012","D013","D014","D015","D016","D017"
,,,"Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:","Total:"
"GEO.id","GEO.id2","GEO.display-label",,"Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Not Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:","Hispanic or Latino:"
"Id","Id2","Geography",,,"White alone","Black or African American alone","American Indian and Alaska Native alone","Asian alone","Native Hawaiian and Other Pacific Islander alone","Some Other Race alone","Two or More Races",,"White alone","Black or African American alone","American Indian and Alaska Native alone","Asian alone","Native Hawaiian and Other Pacific Islander alone","Some Other Race alone","Two or More Races"
"1000000US060750332031004",60750332031004,"Block 1004, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031005",60750332031005,"Block 1005, Block Group 1, Census Tract 332.03, San Francisco County, California",147,116,45,4,0,50,0,0,17,31,13,3,0,0,0,9,6
"1000000US060750332031006",60750332031006,"Block 1006, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031007",60750332031007,"Block 1007, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031008",60750332031008,"Block 1008, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031009",60750332031009,"Block 1009, Block Group 1, Census Tract 332.03, San Francisco County, California",325,290,136,18,0,121,0,0,15,35,10,0,0,4,0,19,2
"1000000US060750332031010",60750332031010,"Block 1010, Block Group 1, Census Tract 332.03, San Francisco County, California",658,561,334,35,1,156,2,1,32,97,36,5,4,3,1,33,15
"1000000US060750332031011",60750332031011,"Block 1011, Block Group 1, Census Tract 332.03, San Francisco County, California",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031012",60750332031012,"Block 1012, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031013",60750332031013,"Block 1013, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031014",60750332031014,"Block 1014, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031015",60750332031015,"Block 1015, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332031016",60750332031016,"Block 1016, Block Group 1, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332032000",60750332032000,"Block 2000, Block Group 2, Census Tract 332.03, San Francisco County, California",5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332032001",60750332032001,"Block 2001, Block Group 2, Census Tract 332.03, San Francisco County, California",136,105,52,3,2,40,0,0,8,31,8,1,0,3,0,15,4
"1000000US060750332032002",60750332032002,"Block 2002, Block Group 2, Census Tract 332.03, San Francisco County, California",145,121,61,9,1,40,0,3,7,24,5,0,0,1,0,16,2
"1000000US060750332032003",60750332032003,"Block 2003, Block Group 2, Census Tract 332.03, San Francisco County, California",99,80,48,9,0,19,0,0,4,19,3,2,1,0,0,11,2
"1000000US060750332032004",60750332032004,"Block 2004, Block Group 2, Census Tract 332.03, San Francisco County, California",143,114,66,9,0,29,0,1,9,29,19,0,0,1,0,2,7
"1000000US060750332032005",60750332032005,"Block 2005, Block Group 2, Census Tract 332.03, San Francisco County, California",154,124,59,17,0,39,0,0,9,30,9,0,0,0,0,11,10
"1000000US060750332032006",60750332032006,"Block 2006, Block Group 2, Census Tract 332.03, San Francisco County, California",209,166,91,14,0,49,0,0,12,43,28,0,1,0,0,11,3
"1000000US060750332032007",60750332032007,"Block 2007, Block Group 2, Census Tract 332.03, San Francisco County, California",31,27,21,1,0,5,0,0,0,4,2,1,0,0,0,1,0
"1000000US060750332032008",60750332032008,"Block 2008, Block Group 2, Census Tract 332.03, San Francisco County, California",110,98,45,11,1,36,0,0,5,12,1,0,0,1,0,10,0
"1000000US060750332032009",60750332032009,"Block 2009, Block Group 2, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332032010",60750332032010,"Block 2010, Block Group 2, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332032011",60750332032011,"Block 2011, Block Group 2, Census Tract 332.03, San Francisco County, California",136,119,75,12,0,22,0,0,10,17,7,0,0,0,0,7,3
"1000000US060750332032012",60750332032012,"Block 2012, Block Group 2, Census Tract 332.03, San Francisco County, California",119,105,51,7,0,33,0,0,14,14,3,1,0,0,0,5,5
"1000000US060750332032013",60750332032013,"Block 2013, Block Group 2, Census Tract 332.03, San Francisco County, California",66,60,25,0,0,25,0,0,10,6,1,0,0,0,0,5,0
"1000000US060750332032014",60750332032014,"Block 2014, Block Group 2, Census Tract 332.03, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041000",60750332041000,"Block 1000, Block Group 1, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041001",60750332041001,"Block 1001, Block Group 1, Census Tract 332.04, San Francisco County, California",49,41,21,5,0,14,0,0,1,8,3,1,0,0,0,3,1
"1000000US060750332041002",60750332041002,"Block 1002, Block Group 1, Census Tract 332.04, San Francisco County, California",98,82,30,12,0,35,1,0,4,16,2,0,0,0,0,9,5
"1000000US060750332041003",60750332041003,"Block 1003, Block Group 1, Census Tract 332.04, San Francisco County, California",164,127,46,14,0,60,0,0,7,37,24,0,0,1,0,10,2
"1000000US060750332041004",60750332041004,"Block 1004, Block Group 1, Census Tract 332.04, San Francisco County, California",25,23,2,2,0,10,0,0,9,2,0,0,0,0,0,2,0
"1000000US060750332041005",60750332041005,"Block 1005, Block Group 1, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041006",60750332041006,"Block 1006, Block Group 1, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041007",60750332041007,"Block 1007, Block Group 1, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041008",60750332041008,"Block 1008, Block Group 1, Census Tract 332.04, San Francisco County, California",144,109,54,2,0,41,0,1,11,35,7,0,0,0,0,28,0
"1000000US060750332041009",60750332041009,"Block 1009, Block Group 1, Census Tract 332.04, San Francisco County, California",10,10,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041010",60750332041010,"Block 1010, Block Group 1, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041011",60750332041011,"Block 1011, Block Group 1, Census Tract 332.04, San Francisco County, California",141,110,54,6,0,41,1,0,8,31,15,1,0,0,0,12,3
"1000000US060750332041012",60750332041012,"Block 1012, Block Group 1, Census Tract 332.04, San Francisco County, California",19,14,2,7,0,1,0,0,4,5,1,0,0,0,0,3,1
"1000000US060750332041013",60750332041013,"Block 1013, Block Group 1, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332041014",60750332041014,"Block 1014, Block Group 1, Census Tract 332.04, San Francisco County, California",163,132,74,3,2,43,0,1,9,31,9,1,0,0,0,13,8
"1000000US060750332041015",60750332041015,"Block 1015, Block Group 1, Census Tract 332.04, San Francisco County, California",141,103,39,12,0,48,0,0,4,38,17,0,0,1,0,13,7
"1000000US060750332041016",60750332041016,"Block 1016, Block Group 1, Census Tract 332.04, San Francisco County, California",37,31,6,5,0,16,1,2,1,6,4,0,0,0,1,1,0
"1000000US060750332042000",60750332042000,"Block 2000, Block Group 2, Census Tract 332.04, San Francisco County, California",7,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332042001",60750332042001,"Block 2001, Block Group 2, Census Tract 332.04, San Francisco County, California",1480,1297,637,95,6,494,5,5,55,183,67,6,6,10,0,81,13
"1000000US060750332043000",60750332043000,"Block 3000, Block Group 3, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332043001",60750332043001,"Block 3001, Block Group 3, Census Tract 332.04, San Francisco County, California",41,33,20,4,0,6,0,0,3,8,0,0,0,0,0,8,0
"1000000US060750332043002",60750332043002,"Block 3002, Block Group 3, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332043003",60750332043003,"Block 3003, Block Group 3, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332043004",60750332043004,"Block 3004, Block Group 3, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332043005",60750332043005,"Block 3005, Block Group 3, Census Tract 332.04, San Francisco County, California",85,73,33,8,2,26,0,0,4,12,5,0,0,0,0,7,0
"1000000US060750332043006",60750332043006,"Block 3006, Block Group 3, Census Tract 332.04, San Francisco County, California",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332043007",60750332043007,"Block 3007, Block Group 3, Census Tract 332.04, San Francisco County, California",697,605,247,27,5,294,0,5,27,92,31,3,2,2,0,47,7
"1000000US060750332043008",60750332043008,"Block 3008, Block Group 3, Census Tract 332.04, San Francisco County, California",211,170,86,10,2,55,0,2,15,41,15,1,0,1,1,23,0
"1000000US060750332043009",60750332043009,"Block 3009, Block Group 3, Census Tract 332.04, San Francisco County, California",137,113,54,9,0,40,3,2,5,24,12,0,2,1,0,6,3
"1000000US060750332043010",60750332043010,"Block 3010, Block Group 3, Census Tract 332.04, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750332043011",60750332043011,"Block 3011, Block Group 3, Census Tract 332.04, San Francisco County, California",160,122,68,15,1,28,0,0,10,38,13,1,6,1,0,14,3
"1000000US060750332043012",60750332043012,"Block 3012, Block Group 3, Census Tract 332.04, San Francisco County, California",10,9,4,0,0,4,0,0,1,1,1,0,0,0,0,0,0
"1000000US060750351001000",60750351001000,"Block 1000, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001001",60750351001001,"Block 1001, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001002",60750351001002,"Block 1002, Block Group 1, Census Tract 351, San Francisco County, California",217,190,87,4,0,94,0,0,5,27,19,0,0,0,0,2,6
"1000000US060750351001003",60750351001003,"Block 1003, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001004",60750351001004,"Block 1004, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001005",60750351001005,"Block 1005, Block Group 1, Census Tract 351, San Francisco County, California",218,207,70,0,0,132,0,0,5,11,5,0,1,1,0,2,2
"1000000US060750351001006",60750351001006,"Block 1006, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001007",60750351001007,"Block 1007, Block Group 1, Census Tract 351, San Francisco County, California",203,196,109,0,1,75,0,1,10,7,6,0,0,1,0,0,0
"1000000US060750351001008",60750351001008,"Block 1008, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001009",60750351001009,"Block 1009, Block Group 1, Census Tract 351, San Francisco County, California",173,167,69,5,0,88,0,1,4,6,3,0,0,0,0,1,2
"1000000US060750351001010",60750351001010,"Block 1010, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001011",60750351001011,"Block 1011, Block Group 1, Census Tract 351, San Francisco County, California",207,190,102,6,0,70,1,1,10,17,11,0,0,1,0,3,2
"1000000US060750351001012",60750351001012,"Block 1012, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351001013",60750351001013,"Block 1013, Block Group 1, Census Tract 351, San Francisco County, California",177,162,95,3,0,63,0,1,0,15,12,0,0,1,0,2,0
"1000000US060750351001014",60750351001014,"Block 1014, Block Group 1, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351002000",60750351002000,"Block 2000, Block Group 2, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351002001",60750351002001,"Block 2001, Block Group 2, Census Tract 351, San Francisco County, California",225,214,65,3,0,145,0,0,1,11,6,0,0,0,0,5,0
"1000000US060750351002002",60750351002002,"Block 2002, Block Group 2, Census Tract 351, San Francisco County, California",232,225,62,2,0,152,0,1,8,7,3,2,0,0,0,0,2
"1000000US060750351002003",60750351002003,"Block 2003, Block Group 2, Census Tract 351, San Francisco County, California",166,161,46,6,1,105,0,0,3,5,1,0,0,0,0,2,2
"1000000US060750351002004",60750351002004,"Block 2004, Block Group 2, Census Tract 351, San Francisco County, California",243,215,87,8,0,108,0,0,12,28,20,0,0,1,0,6,1
"1000000US060750351002005",60750351002005,"Block 2005, Block Group 2, Census Tract 351, San Francisco County, California",222,205,77,2,0,113,2,0,11,17,3,0,1,0,0,8,5
"1000000US060750351002006",60750351002006,"Block 2006, Block Group 2, Census Tract 351, San Francisco County, California",169,158,63,1,1,92,0,0,1,11,8,0,0,0,0,1,2
"1000000US060750351003000",60750351003000,"Block 3000, Block Group 3, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351003001",60750351003001,"Block 3001, Block Group 3, Census Tract 351, San Francisco County, California",202,200,81,0,0,111,1,0,7,2,2,0,0,0,0,0,0
"1000000US060750351003002",60750351003002,"Block 3002, Block Group 3, Census Tract 351, San Francisco County, California",203,190,72,0,0,114,0,0,4,13,9,0,0,0,0,2,2
"1000000US060750351003003",60750351003003,"Block 3003, Block Group 3, Census Tract 351, San Francisco County, California",206,201,63,0,0,130,3,0,5,5,4,0,0,0,0,0,1
"1000000US060750351003004",60750351003004,"Block 3004, Block Group 3, Census Tract 351, San Francisco County, California",167,154,73,0,0,75,0,1,5,13,9,0,0,0,0,2,2
"1000000US060750351003005",60750351003005,"Block 3005, Block Group 3, Census Tract 351, San Francisco County, California",193,178,57,5,0,108,0,1,7,15,6,0,1,0,0,7,1
"1000000US060750351003006",60750351003006,"Block 3006, Block Group 3, Census Tract 351, San Francisco County, California",181,181,70,0,0,109,0,0,2,0,0,0,0,0,0,0,0
"1000000US060750351004000",60750351004000,"Block 4000, Block Group 4, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351004001",60750351004001,"Block 4001, Block Group 4, Census Tract 351, San Francisco County, California",169,167,59,1,0,104,0,0,3,2,2,0,0,0,0,0,0
"1000000US060750351004002",60750351004002,"Block 4002, Block Group 4, Census Tract 351, San Francisco County, California",149,138,51,0,0,79,0,0,8,11,6,0,0,1,0,4,0
"1000000US060750351004003",60750351004003,"Block 4003, Block Group 4, Census Tract 351, San Francisco County, California",96,93,28,0,0,62,0,0,3,3,0,0,0,2,0,0,1
"1000000US060750351004004",60750351004004,"Block 4004, Block Group 4, Census Tract 351, San Francisco County, California",186,181,59,2,0,115,0,2,3,5,1,0,0,3,0,1,0
"1000000US060750351004005",60750351004005,"Block 4005, Block Group 4, Census Tract 351, San Francisco County, California",226,210,46,1,0,160,0,0,3,16,14,0,0,0,0,1,1
"1000000US060750351004006",60750351004006,"Block 4006, Block Group 4, Census Tract 351, San Francisco County, California",54,53,30,0,0,23,0,0,0,1,0,0,0,0,0,1,0
"1000000US060750351005000",60750351005000,"Block 5000, Block Group 5, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351005001",60750351005001,"Block 5001, Block Group 5, Census Tract 351, San Francisco County, California",135,124,52,0,0,69,0,0,3,11,9,0,0,1,0,0,1
"1000000US060750351005002",60750351005002,"Block 5002, Block Group 5, Census Tract 351, San Francisco County, California",171,165,36,3,0,122,0,0,4,6,6,0,0,0,0,0,0
"1000000US060750351005003",60750351005003,"Block 5003, Block Group 5, Census Tract 351, San Francisco County, California",162,152,54,1,0,97,0,0,0,10,4,3,0,0,0,2,1
"1000000US060750351005004",60750351005004,"Block 5004, Block Group 5, Census Tract 351, San Francisco County, California",222,218,41,5,1,169,0,2,0,4,3,0,0,1,0,0,0
"1000000US060750351005005",60750351005005,"Block 5005, Block Group 5, Census Tract 351, San Francisco County, California",153,143,34,4,0,102,0,0,3,10,3,0,0,1,0,3,3
"1000000US060750351005006",60750351005006,"Block 5006, Block Group 5, Census Tract 351, San Francisco County, California",132,128,34,2,0,91,0,0,1,4,3,0,0,0,0,1,0
"1000000US060750351006000",60750351006000,"Block 6000, Block Group 6, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351006001",60750351006001,"Block 6001, Block Group 6, Census Tract 351, San Francisco County, California",134,131,32,0,0,86,0,0,13,3,2,0,0,0,0,0,1
"1000000US060750351006002",60750351006002,"Block 6002, Block Group 6, Census Tract 351, San Francisco County, California",181,170,74,3,0,87,1,1,4,11,7,0,0,0,0,4,0
"1000000US060750351006003",60750351006003,"Block 6003, Block Group 6, Census Tract 351, San Francisco County, California",170,157,30,1,0,123,0,0,3,13,6,0,0,3,0,4,0
"1000000US060750351006004",60750351006004,"Block 6004, Block Group 6, Census Tract 351, San Francisco County, California",157,153,36,0,0,114,0,0,3,4,3,0,0,0,0,0,1
"1000000US060750351006005",60750351006005,"Block 6005, Block Group 6, Census Tract 351, San Francisco County, California",179,178,31,0,0,144,0,0,3,1,1,0,0,0,0,0,0
"1000000US060750351006006",60750351006006,"Block 6006, Block Group 6, Census Tract 351, San Francisco County, California",140,129,38,0,0,80,0,0,11,11,6,0,0,0,0,1,4
"1000000US060750351007000",60750351007000,"Block 7000, Block Group 7, Census Tract 351, San Francisco County, California",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000000US060750351007001",60750351007001,"Block 7001, Block Group 7, Census Tract 351, San Francisco County, California",171,167,43,0,0,117,0,3,4,4,3,0,0,0,0,1,0
"1000000US060750351007002",60750351007002,"Block 7002, Block Group 7, Census Tract 351, San Francisco County, California",185,171,46,0,0,117,0,1,7,14,10,0,0,0,0,2,2
"1000000US060750351007003",60750351007003,"Block 7003, Block Group 7, Census Tract 351, San Francisco County, California",180,163,32,3,0,126,0,2,0,17,11,1,0,4,0,1,0
"1000000US060750351007004",60750351007004,"Block 7004, Block Group 7, Census Tract 351, San Francisco County, California",177,173,26,4,0,137,1,0,5,4,3,0,0,1,0,0,0
"1000000US060750351007005",60750351007005,"Block 7005, Block Group 7, Census Tract 351, San Francisco County, California",170,166,41,4,0,114,0,0,7,4,3,0,0,0,0,1,0
